series_key,reason,annotation_count
303d74dc635596adb62fafe0b8003b99ccb2bc2185e916daef1b9a9d6ee98b90,SOURCE_ANNOTATION_NOT_IN_PYLIDC,27
303da103c4f1da484a92bdc35db5e01af8b35104ccefd2ebdc9a094186066ffe,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
3060bf4575f9dfe8fb9b604af06dcd2d02b4501f2e16fbf2fc7b47829535ca87,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
30b068ca5b1034523002f6c38e1afdf979274069698e773fbb1a0e89d1dc833e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
30d6acd500c74f0c57a1b92eb1ca79f006e55dbccae040c7b2c750354517fa1d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,30
311843f7fdadcea9da0d5a233524febf0469d7998950ac86f94a4bd3e0f09f46,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
314db4b466e9557f7c4a5021460e131269cd9dceab0d0493bc46471b073671aa,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
3197ba2d1d4db687ea8804b9c773af99f3fb9dd6fdae10ff3f610fcd77ac3d87,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
31da7c70169a0d38f7c5d279d4ac52a9f74891022909a1598ba4980e93f837bf,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
31f17c337054fd51b313040eba7dc5361bb83ed3a6655838427311a4d5103865,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
31f64b38b29a5e2ca4cdd3867ce806badf8283bb2f2f236e0031fe6e761e8949,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
32fcb79af74e02538d742a6da24dbc9051bf34ba2fdaefbdb4ade36360b4030b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
3378a7aeec097161be0e7452301ef023ad30bf96a0aea4874e595250cf6c2262,SOURCE_ANNOTATION_NOT_IN_PYLIDC,16
33d60114c8b0ff2c6847859b76e5a678c2d0b29c8396360bd0f2eeb4463fb903,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
3428ffbf077a4b63dd41214cb76b500f54ea9e8f4f3366512e16a2cc6d0072f8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
342c3561b4370452e3ee2abb470f3f4c4d887585052f9bb62c516ab2640cbe66,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
34670a862df4c8a3f68a7c9c7d573f8cd666cd748a5343f2bfeb8c3d6e539dc4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
349db9d825bb29ae6bf07b8d28c89888c41536426f25e9f389b9956a30d1d963,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
34cc9a4041b630787bf4f10c640409468cc2aeed1804f6e4b3c870ae72fefe99,SOURCE_ANNOTATION_NOT_IN_PYLIDC,41
3584699f35e4a3ae184f7be398d3356649b92c7d2902e7ac9b8b04d7fb91ed6e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
358eb4579f9f9ec93452fad8f4b6da5ef961a5260ad7474ac8ee8b259e609cad,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
35cae43beaf79d9fcea61e927b1a2f834c0c9f9f3190dd297239510f2b626519,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
362a67f731b1e4a041db55f7273b41444cd2acdab7ca76f5b7cda931ef6877ac,SOURCE_ANNOTATION_NOT_IN_PYLIDC,76
363f0e9fb85c2b357fa7fedcf357b05da90b3d390067837e91df824047db2193,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
3655669d8078d4046dad0c5517da165dd9370df7a8f0f8ba4cdcbd864e39b76a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
365d3c1228a4a2cfe8dcbd9edcb49e4c7b6ef0b869664d292de4b75d334d9bf4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
368ad1a682f9f402dba29d3fb007558cfde7e12165daff38ecf0e28ac2af56a3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
36a84e6f5cc2435e5b71ec23fcaa505885e44136ad58caa278ea0eb65eb68c1a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
36e80f357cd904fa0d03c8c16d490bcec45205b18227ad8a1d44c40f1776bad5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
37164c090625debc8411e91fe1f9cd593820e1d2e641c1c41ee0cd86fbdc3500,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
3739ba78fbaba6efdb39393ca7585ab55041a828d24dd70958ef225e11684d16,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
3744aee41a45ca756b32c26de93942fe5fc58733978a98d113c5c769f8412acc,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
374cc0ec0745d2f7fe361908ac1b18771462999f009f383829dd4b56dcac98ba,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
37700b636d1bc241d6d05205e39749e62fce626f211d9ce26f11fec5315d00f9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,35
37d1247afc042d0c91683a1a1c7f6ea6606586fb0623a99c893fa25dc781b44e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
387145ebb5f466325c6e425ca785e3a24ae26d00dc072c87fb0b2a3df2d21e25,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
38d4771f94d88af332d3bf18a10f3599a01fece85bf48e8a6fd847d5a0c768a4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
3905ed3874b8b90767a675794793b57eec3a7d2c736f223b23da426d37333eb9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
391e169b20d345221c6df6a16ba57694c4f86cf79df4783354909bf50a7735c8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
3954138ff967e7594a9c949c86bbfce5bfb577a684b32e9586d5e3c8a914326d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
396dfe2c125194d789126868774291681a1d6b23fb947479a6b7c9fd623f9d30,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
39bc3b4db11168b77b50d44990bc0c9d97f958c64333f01b02d7f61d7a7e81c8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
3a048b6cf0bee54031498ba1090d47e6461f19c15d149e07fb2fd912060cf6fa,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
3a31060c769081075c54b6b1f60ecb8a4be9f179d8b7b1b3ed57cb600c25a33e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,19
3a6a03cbc69cdc7fdffbc8d4dbbd2aea38178bf10bc3c1e6f25f9549a0313218,SOURCE_ANNOTATION_NOT_IN_PYLIDC,54
3a6d848a60f9477687ef7bf6bb1539eaa791a1ce332c591e3a9ca63d99617709,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
3ad056003cd93069aec5fa58d64b86f3b783d5f1fff102283dc770be0640df76,SOURCE_ANNOTATION_NOT_IN_PYLIDC,30
3b5475f748d4a6cef30a77f95a1c8b667b25ffdf5c729a062b8634fe90536ea8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,16
3b6d36ff3f1c8bba3db3e7f28da97112564441a8634045edc079948e1793783f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,61
3b8f019c5347e9f6e0e15634dd80e49b126068f07ebdd6b0fc590c7fca3d8cc8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,20
3bcefd7858fcdc7b8c2da726999d6137cf04997333cd174bd95b338ccfbd28c9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
3c10230e4aee32f987244f69433840d34dce3efa532a626cbb2bb6b22567fe24,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
3c786c28b480ccbec9e0bf3622a8dd06788e505127cc07f1a912fbceb7a53cfa,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
3d1333bd35e55a1e75162691e16599cc578f98e7a101318b9785e72e6889f4ae,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
3d46823a791d030985f0b7d2ac8c3aa2a40fe4d7cd34c96e9a9840d384395799,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
3d581f71363a39cb648c352ddf1929416302f99fc62fa58feef1c78cb0f1ab20,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
3dde8b247c58804bf928f6a547815b0c2d08ced7633a45156e03f7b3b9232c11,SOURCE_ANNOTATION_NOT_IN_PYLIDC,24
3dfc344e1fc1d2efd8dd55a49da5c8d29e85b04b0e6a79965f3101ffe25bf6b6,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
3e6a9da8997c0740e9d064e0adad676871d87ca6aa0cf4cea5340a9eee068924,SOURCE_ANNOTATION_NOT_IN_PYLIDC,48
3eca9f58c2280780c24f934c0a88cefd77bb7d85f8c550f17c7886153114799f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
3ed0f6beebd8041b1949a2e64905b6313a64da9ba34e4509b4d31326ac20a853,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
3f650f80c57636bcfaa07cbf4085ef4b1492fd9dada10ddd6031817286283cbd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
3fe7c8d3095dd2454cc455c3f47fac0d9fa39ae7223bb30dbadcb4a48874b1a4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,38
4002bcad7710fa86ea1872559ab51d682bbac555a694acd478504226b36257b8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
4032200b80b58ec3c9de1b463e329ebcb756b8e750b4ba2183e1cc4188679655,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
404634f63b6356fdfb43c5ddc5960568c804abdadb81a39f284b15415fbe355c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
40a00edcfd976ecac2a1bf34536b10649edfce987bc176869935eb59802888ce,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
40c6a3eed7147ef497377197fb540c0e50bddbadfbc69b572a7a3297ea46b667,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
4105a56aac0f75b8eb014e9fa9ac0aea8aa1654ac0d76eaaf514d35eafba99c9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
413332686289e223c9788122f98cc18d6ccbff923e0ebfe3c32c274ddf355d11,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
41445abbc17473c8985f8962a1d036e0657bca74fda1df5bd01113e0677a66a4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
415c12803fb90fb81a15e195fdcd6ca58af4219bb666d09458b91dd5ab1a0dc9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
41b7a55d52235b88e668739326edb42efee5257defd820bc240357a94a279542,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
42844f519c8f2e646698b0ccee6ecc3fbfaeb1d2d0d2c3bc98f0dc1970bfcc98,SOURCE_ANNOTATION_NOT_IN_PYLIDC,29
42b9b667e4d961c0c5fc2fbbbd91a5236d0acff80add42e352002592ba143386,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
42ce89c783365b03a35a72eb3ba6bd9c724898c3c16c43a7f28a3d65568ad2f2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
4352f2e31ec5de4daa1d072af56b26fa77f6c4bcdc984933507556df9a8cb7a5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
436198160a825d598f3bb415919e6bc4bf1095a39a19ba98635915ff3713dfcd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
437bc64bd38a8bb7584377c7803a0950cdd555571d2794e9598098d284a4177e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
43cfb10f73f4aac604c5d7ddf5b0793b4c4dcd6a2093e9fd9588899f65cb9344,SOURCE_ANNOTATION_NOT_IN_PYLIDC,109
43e18949ebcb4a471d1ef9d6e286f60bdffbb2ae2db1440e8d2ce2536f75696e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
441483af060d9dc82af64321a8cd18222d6c0a03132ceac597ca40380e536320,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
44331bf34963f9b76bff9e2721177b4c40641dd0a881274117673cf6e184992c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
444eaec45d9ca3e75cf7d1d0795998f93c8f83a31e3cd33855249f11090a9931,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
44bad935851d04a9a4e5063f7f296f1c3e4d7c03f3a93f89ca8b05238835892e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
459e72fcadda481cad3aba0dfcce00ff1e225124fa2015cc915fe1d9d7ef64b0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
46264fd62f57223a67c3a4047aec0a3aff8bcb0fe8d06179a7531825620f2094,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
462662350d4fdaf7b4d8442660e7b497aec6e42c6e9bdf4595b9580a17c5f2d9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,20
46375f07fdf246bec5d31b5dcb72f3d26dea561c28718b0588b4551c3a0d23b5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,42
46791b80986e6ba7fdbc8661c9b8efc1a79c4786aa0b2c6ace9e1ab98f7465a5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,44
46bed4863e6ac7481273e39ba53a9313457a6e746b8d8fd56c9e2ba4b00ca22f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,35
46e73f2a5bcec2547763d8ecf5e2c2b525686f19b957330dba2bdb0db4e2ee53,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
46f8ba13978dd337be2e2aa900203ebc17e82fd2c6e154ddfff286df82d1c33c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
4764c8eb65b13bd015f353abf3c15a3a55e280e41a1735224ef38689410fccc0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
4793afb9244881db251e94d16d17648959f9873290b0e5906b4a02054c9e344c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,33
47ccc59e2ffd3307b87f5cd4aad987f318fb6a5f3bfc5b788a82aaab1b3fb795,SOURCE_ANNOTATION_NOT_IN_PYLIDC,35
481bbed87271214a326fcdd65848b2e25cad56d6acb44f963948c78f8315e687,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
4859b776b1dd485f4a626f4af0fac7badd736dda2845668dfa7a9dd87f551eb1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
486968247a3466440d7ec11c168b771158a39ca7e6f71bd897c9345c3d645923,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
48a42ce4d124af28a0ee70416ee012b5b5c0d84c3b0720b979e533da61dcfd92,SOURCE_ANNOTATION_NOT_IN_PYLIDC,47
49b5fba1d46a0d596febafcf907a1ec251066ce2b537c5f536894852a1e3321a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
4a9f0880de292fa11491774e8b7dcfa901bfdadf1d2d4521be11fca376ad8a64,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
4ae17787406c01ca99aa4b2605c3d72dbc6e7bb552f10bc859c09be85a14fb22,SOURCE_ANNOTATION_NOT_IN_PYLIDC,106
4b0080eb77c2a3985a885dc56df6490b1bd960752a793bd243baf68bb3814fd9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,16
4b75465776535d56bc2bab5c1507616c6ef8eaeec2b6c7fff97a0b219524ea8b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
4b84ef89401e23e2f40ab3fd8ad71e2ca04ca620b7129c0eb96c7d2c303176a5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
4c25f649549ad34c5eaba814d916f4a1885b0fb1815550b3177a8fb7922eb1f2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
4d966ae66587d3a6c629495afdb6aad2b981f98a97897635ec2d30ff4d360d11,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
4dcc36b3b444124a797555a5411d4d86a66e583b2d4d93dcf8ae2ff8a22512bc,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
4e1c230ce32c69713ae764e2379540f7367f40f41e4c5dc57901e158bf41f891,SOURCE_ANNOTATION_NOT_IN_PYLIDC,37
4e2ba4e356aab18d21126daf837736a5fd7f2983fc5e81feeda3f63d1a1d019f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
4ecff937e191caf0bacea3be685cded72f2dbcb6b1b4c5878ae5e1bfccd6f477,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
4efed57973f028fba8e802810e4b8cab709bee48ce0f536ccd023f7a541de70a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
4f28f6bdf209626ba18aa9ddf41527e07500bb2f3ea70fcd394a715f092cb0d1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
5010188c8a80a5837881acc24e508a0f12b45812eab67fb09c12718473cdf6f0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,46
50246b758afdd9e7f237e1a5a0d6fd4e83aaafff28679b2e9cc623bff70bfaa7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,32
50663fc5bd57d3fc175ecf2d48af5383acdc1c7cca92c980ef45f958854dcf50,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
507846814734347a96088e42b58e931c4f2cc5cd4eacbbf8fe3b65cc757c471b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
5160f3601ffa997c2ad2ef45955395f5c860a2c2ffb01d9b60c987ce0d6ca7c3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,19
5223afd07b592d10fb80109f02fb470ff5925639fa1ed10328a464d1963d1ff4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
52448f6a4af569c0f28bb0073809cd545906cb486f8d1e331be878cd8708ef02,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
5262cdf008f92066e43d328f4df1d017f7a79a1fdd08c17310fe5d41ee699883,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
52bffe04886a7d7bd25bdd3de3fa70ebada1c12ec4613dc244b2cbd447a4943f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
53557ad276b0d1bb1a6e88a8db1b0d8228c9f8c5c8b0eae96a1667f3b21e4feb,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
537f9b47c1baf1bef0df834b04a35d76919a099d1e165ff851d9e2303aab9d3a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
542a4ad4a85a78bc7edcd3df7f1129cb594d25c5358ce7c4f816bdad60530c77,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
546b3cf40d2cfed68fd3a4dc79eeda3b6e9c44ce2c7b3ee56ee41b49c6690b1d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
54d2a2f3e80a7d6b323706c3c75b9574739b8e08daaf283b8cde4b31590ac15e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
5526e5cc3c648922f9ef821bb0c8b05f600bc0a3552349926b68132cf27f6256,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
55751fcd823dc6486f444d65d357fed509b3e2626cecd313b4ac1027e1a6928d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
559a01c2cf6842075d60149e49127452b3544cbd85de410b604dc7b94bfe5cc2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
55afa8d8b0031fdfc645fd7530d2540c48fdde37d930415897073a30ad476a52,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
56307c5d3140cab46a013d6045b1e22686bb04cdfbf173b6299b12431c231a59,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
564e1e5f42b2162c8dac28a0808904d906a59113fe9daff3689e276a1cca5553,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
566c00928504def34065a1e043ad5936a11486f5e1b6ff235c7214b31be2b424,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
569383a0e9864a9bb4e093e3ff91793428932da4b06f4541f6ea8ee53f869133,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
569a6a03d9f6dbc2b5f6c87644d548baafbd65afb9b064b6017c36b101ff1fac,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
571d591f64b0c1c283f39104a8c5760854d40775c98c9591de4be326afca9a7c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
573bd640640be807ba0e03007b765bf1d114cf6c2dbc77ca737eb9e0df2e8c44,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
577e5d178c55654b06f565741ac76963f8b27e195743ae6f708732da5a0578e7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,24
57b0228904df6eb9ae2922a1bbd8b5e24d0b7154f19e896f07970c449630bd9b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
58330d19283071bc439224be9d3eab45fdae45c058e6df2cf65795137dcbb03e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
584a58dc997625f6f5d3dc4a3b7c6b36fcb5be2b60fe302a9e444478397d113e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
587877f60104f6f69729162184e36475ecd86cf8e8cdba74a27d2a7cfb9bf8ff,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
5886abed3a76d7a890a04673b9b7748b86a6a4f8eaf76469196a097454ede5c9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
5895aaccf6cc0cbbdfde71e3c76f9283c918298804f85d8b8638e03482456940,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
5902207cbe08ca9fbda0fb1ba8417c08619f03ac316805715c3232a47a0cb3de,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
5905532b03e968ed02a3ad7738e87fbf68d9d9a88ec7383c8999c9ed25c68368,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
59414ce9e5a5583bdb98b7e8769493d0c018695a0274fb267dcf13b80a46e6da,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
595a13f06c5b1e3d4a1cecc88d9c8a144cbd499dddba1ce4f72884445d60d2c2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
5963d284c7be8a4b403cdfc7d32c936fb03ed2e8612ed27325f8d9da791316d7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
598d149663a1a5b7d45ac6f16e4ef937eab5c232e779bf5706aa69a94238aa57,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
5998ee2bc30960fa28c0bb1a055733c77374026e082a9c528d48affd21582494,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
59a44929121da69bf56359b19e916205c25a77c01361119c5bb435bc5dea047e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
59c2b8751e28e80745306b1e012a327bb753fb0dfa71c25bcbd731a566326e46,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
59ca20f1c8fe786ff1553d2798110bbc45c022cdee0c34ed81ad619ce0871fe5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
5ac3dc67622c6681b56de477a2989d9ab2a5feaecee754134b4be3fcc1a739ba,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
5b3b184316aebab70e30cd1aaa614cd770d2a4aa63eb35ca8e02bb97963c2f6e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,27
5b493701bc78e5f638f6d008db0bc5443cb4c8509b411992d275976e53b46069,SOURCE_ANNOTATION_NOT_IN_PYLIDC,15
5b8ad4302d14082f93324a0cd0fc2465a61e6d6595a40d0ed44c3d5527d6c34a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
5bbe58fb45bff54ed551dbc25c4eb2999352c0d66fd031bcf5223039e5301ee3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
5c86bddcbd4d4a93b6fbc540a18f2f5d35d5ca015b5683ad8ce223c3d64b18e7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,33
5dbd5a13a6499b015727b6291eab191c6028ce7619a2a48b6d35b9d710e217e0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,36
5e1e505077fe4e3a4d6d390a9a50a1e724b6208b78adc1f16ef2c91b06dbb2e5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
5f2920f14c6fb7aab67d0356dc516768c794720ac01148def6308e14e4f95791,SOURCE_ANNOTATION_NOT_IN_PYLIDC,31
5f3ecd2911dd65739e1569e05b5a170bffa0d29730c70d4081525b38ac3c4d91,SOURCE_ANNOTATION_NOT_IN_PYLIDC,15
5f49ee250590c5799835ef656d1de70819e1ae5af7423aaade6d07c56a073f78,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
5f7de2fa96773e5fe53d64a063aff9d90a02629bb5c628f904cadd5dba39dfb4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
5f97a9b274b1b75c2191774736c3966f3c45350afc3bdc5661fb498e91c95d84,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
5fc9cbbeed6c8b6543e8561730b3576a5740bd52e72c2adab124fdc9f16ada4a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
5ff70d928c3bfddf1fafd970d59d3d645ccd4bda05484e8953cd30f731ba658b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
5ffac107aa353a4fc878835d0d1822fe6d82d5faf4057a4ceca222aaea5dc932,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
60107bf1bbd5b6372f7e444bed14b69aa0041f46d4337d98b981fc2c538feae5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,43
602ee972ccca8c05557763cea7dc165be94176e6a3ad0abb7b244f110c3612fd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
60aed7dbfef93615fe12fffe2c71b49d76ae7f733c44785b70fc3d19b71d9bd3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
60b945fc10036204c380409400f84876511e2228280e720b9e527778a02e176f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
610567b757736d9108927d2bc405fd985c79c960c1b3960678e9c680b6ded8c1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
6131d1b2b34eb311c2f804ead248647b9ee01988d9f2d58481a2be23e571d635,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
61822a23446895ad467eaba3d6d90eb95b2e2f61254cb6522aaf640f405e2394,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
6196422c7f8401111ff81d7910b4df7ef82c050a7ea6d485252178d2dcd0774b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
61fa5da5a6cd625186059d4083be2c06aab87d2654eecc6b8221c82abfa3a7f4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
62ae53780fd2336c6f4e2cbd71963e6e74862809e84fde6f48bf76eec6ba26a2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
64b9b6572b692f0f0c81ceb9ed1905f31ef6ddc70a07e4aa5717b0059c3df92c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
652113f59c4b5792e98cf4905cecc04e474e3fc70df36693087c24e1f5013e92,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
66404e6a81b3cbecf48135a723c0cfd5f510d0258048ddcb2247678a9ae77865,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
665eb0bd01c68fc3db8518ae87cffb087367c685df8fff2233df29645d1002eb,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
66eaff68c1e48f1e2626487d73e9ba6b8f2484bb872ba178f379cbd9f88de955,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
66fb7fc8fe19214a2883c28625d5d40f1fb15d68b1fada1f7abc15f306954c51,SOURCE_ANNOTATION_NOT_IN_PYLIDC,49
674067550e147f6f5c89973b1eb570b658e7bdde91eebe9212e64b52d08c0296,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
677f4e88d10d156d1e9f8c94da93ed6bf63221d33c9f0d986779ac65bc0b23ec,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
67d49ad479d2e280afd594c52124bc843d34304f3b364507534b950bff5fdc88,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
