catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P9-GAM-ALPHA-FOLD2-SPICULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,2,spiculation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20725494623184204,0.2014034390449524,0.20186355710029602,0.19616612792015076,0.19331194460391998],""gradient_l1_at_best_epoch"":0.6693438350630458,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.04460667446255684,0.01596713997423649,0.018249040469527245,-0.010381080210208893,-0.02503770776093006],""maximum_weight"":0.20725494623184204,""minimum_weight"":0.19331194460391998,""simplex_sum"":1.0000000149011612,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-TEXTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,2,texture,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20138676464557648,0.19905947148799896,0.19905699789524078,0.1991303563117981,0.20136642456054688],""gradient_l1_at_best_epoch"":1.121927797968965,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.005830678157508373,-0.0057929507456719875,-0.005805464927107096,-0.0054369461722671986,0.005729605909436941],""maximum_weight"":0.20138676464557648,""minimum_weight"":0.19905699789524078,""simplex_sum"":1.0000000149011612,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-SUBTLETY,CAT-K,learned_alpha,P9,learned_softmax_gam,3,subtlety,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19786858558654785,0.20206443965435028,0.20001597702503204,0.1992417722940445,0.20080918073654175],""gradient_l1_at_best_epoch"":0.9884570150170476,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.012211664579808712,0.008771870285272598,-0.0014174822717905045,-0.0052957236766815186,0.0025403506588190794],""maximum_weight"":0.20206443965435028,""minimum_weight"":0.19786858558654785,""simplex_sum"":0.9999999552965164,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-INTERNALSTRUCTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,3,internalStructure,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20067910850048065,0.19962771236896515,0.19944842159748077,0.1993950605392456,0.20084969699382782],""gradient_l1_at_best_epoch"":1.0928493388637437,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.002659248188138008,-0.002593797165900469,-0.003492251504212618,-0.0037598006892949343,0.0035089037846773863],""maximum_weight"":0.20084969699382782,""minimum_weight"":0.1993950605392456,""simplex_sum"":1.0,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-CALCIFICATION,CAT-K,learned_alpha,P9,learned_softmax_gam,3,calcification,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19840919971466064,0.20288780331611633,0.20021189749240875,0.19626109302043915,0.20223000645637512],""gradient_l1_at_best_epoch"":1.3118730129790492,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.01166504342108965,0.0106565086171031,-0.002620270475745201,-0.022550761699676514,0.0074089993722736835],""maximum_weight"":0.20288780331611633,""minimum_weight"":0.19626109302043915,""simplex_sum"":1.0,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-SPHERICITY,CAT-K,learned_alpha,P9,learned_softmax_gam,3,sphericity,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20119361579418182,0.1990715116262436,0.2003639042377472,0.20139357447624207,0.19797730445861816],""gradient_l1_at_best_epoch"":0.5442873891151976,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.0032946444116532803,-0.007308900356292725,-0.0008377846097573638,0.004288048483431339,-0.012820634059607983],""maximum_weight"":0.20139357447624207,""minimum_weight"":0.19797730445861816,""simplex_sum"":0.9999999105930328,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-MARGIN,CAT-K,learned_alpha,P9,learned_softmax_gam,3,margin,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20012742280960083,0.20304101705551147,0.19890756905078888,0.19994895160198212,0.19797499477863312],""gradient_l1_at_best_epoch"":1.0322932964772915,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.0028507509268820286,0.017304429784417152,-0.0032633605878800154,0.0019585606642067432,-0.007962887175381184],""maximum_weight"":0.20304101705551147,""minimum_weight"":0.19797499477863312,""simplex_sum"":0.9999999552965164,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-LOBULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,3,lobulation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19488021731376648,0.2135716825723648,0.19465506076812744,0.1972150206565857,0.1996779888868332],""gradient_l1_at_best_epoch"":1.1977182109840214,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.011373141780495644,0.08021432906389236,-0.012529143132269382,0.0005363872624002397,0.012947811745107174],""maximum_weight"":0.2135716825723648,""minimum_weight"":0.19465506076812744,""simplex_sum"":0.9999999701976776,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-SPICULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,3,spiculation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20337048172950745,0.20325607061386108,0.19205529987812042,0.20045991241931915,0.2008582055568695],""gradient_l1_at_best_epoch"":1.7952612491790203,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.007133038714528084,0.006570256780833006,-0.05011306330561638,-0.00728199165314436,-0.0052971974946558475],""maximum_weight"":0.20337048172950745,""minimum_weight"":0.19205529987812042,""simplex_sum"":0.9999999701976776,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD3-TEXTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,3,texture,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[3].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20032081007957458,0.1991935521364212,0.20016485452651978,0.20086193084716797,0.19945883750915527],""gradient_l1_at_best_epoch"":2.2103131188778207,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.0015543291810899973,-0.004088808316737413,0.0007754559046588838,0.004251926206052303,-0.002757926471531391],""maximum_weight"":0.20086193084716797,""minimum_weight"":0.1991935521364212,""simplex_sum"":0.9999999850988388,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-SUBTLETY,CAT-K,learned_alpha,P9,learned_softmax_gam,4,subtlety,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.1960703581571579,0.20041300356388092,0.19954508543014526,0.20258018374443054,0.20139136910438538],""gradient_l1_at_best_epoch"":1.399454926780891,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.022616438567638397,-0.0007097774650901556,-0.005049782805144787,0.010045766830444336,0.0041600847616791725],""maximum_weight"":0.20258018374443054,""minimum_weight"":0.1960703581571579,""simplex_sum"":1.0,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-INTERNALSTRUCTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,4,internalStructure,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.1998560130596161,0.20064997673034668,0.19946181774139404,0.20061054825782776,0.19942162930965424],""gradient_l1_at_best_epoch"":1.0992918011615984,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.0008475902723148465,0.003117199521511793,-0.0028219190426170826,0.0029206506442278624,-0.0030234004370868206],""maximum_weight"":0.20064997673034668,""minimum_weight"":0.19942162930965424,""simplex_sum"":0.9999999850988388,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-CALCIFICATION,CAT-K,learned_alpha,P9,learned_softmax_gam,4,calcification,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.2025950700044632,0.20637090504169464,0.19515012204647064,0.19338521361351013,0.2024986445903778],""gradient_l1_at_best_epoch"":0.9699955288087948,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.018062256276607513,0.03652799874544144,-0.019377902150154114,-0.028462853282690048,0.017586208879947662],""maximum_weight"":0.20637090504169464,""minimum_weight"":0.19338521361351013,""simplex_sum"":0.9999999552965164,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-SPHERICITY,CAT-K,learned_alpha,P9,learned_softmax_gam,4,sphericity,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19941864907741547,0.1989068239927292,0.2018868774175644,0.19900642335414886,0.20078124105930328],""gradient_l1_at_best_epoch"":0.8039472454984207,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.0026699111331254244,-0.005239833611994982,0.009631245397031307,-0.004739208612591028,0.00413971021771431],""maximum_weight"":0.2018868774175644,""minimum_weight"":0.1989068239927292,""simplex_sum"":1.0000000149011612,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-MARGIN,CAT-K,learned_alpha,P9,learned_softmax_gam,4,margin,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20129580795764923,0.19957976043224335,0.1987101435661316,0.19970819354057312,0.20070604979991913],""gradient_l1_at_best_epoch"":1.722375551762525,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.00511528505012393,-0.0034461591858416796,-0.007812995463609695,-0.0028029114473611116,0.0021812075283378363],""maximum_weight"":0.20129580795764923,""minimum_weight"":0.1987101435661316,""simplex_sum"":0.9999999552965164,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-LOBULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,4,lobulation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.18982526659965515,0.20293232798576355,0.2035198211669922,0.20589105784893036,0.19783152639865875],""gradient_l1_at_best_epoch"":1.3172649047337472,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.06290444731712341,0.003864043392241001,0.006754813715815544,0.018338672816753387,-0.021592766046524048],""maximum_weight"":0.20589105784893036,""minimum_weight"":0.18982526659965515,""simplex_sum"":1.0,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-SPICULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,4,spiculation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19828268885612488,0.20132339000701904,0.1984722763299942,0.20290815830230713,0.19901353120803833],""gradient_l1_at_best_epoch"":2.4624813665868714,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.006479672156274319,0.008739052340388298,-0.005524026695638895,0.016580013558268547,-0.00280068744905293],""maximum_weight"":0.20290815830230713,""minimum_weight"":0.19828268885612488,""simplex_sum"":1.0000000447034836,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD4-TEXTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,4,texture,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[4].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19910921156406403,0.1989239752292633,0.2002825289964676,0.20153160393238068,0.2001526802778244],""gradient_l1_at_best_epoch"":1.6283454998629168,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.0027474986854940653,-0.003678358858451247,0.0031279930844902992,0.009345212951302528,0.0024795199278742075],""maximum_weight"":0.20153160393238068,""minimum_weight"":0.1989239752292633,""simplex_sum"":1.0,""simplex_verified"":true}"
