catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P10-EXISTING-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_02_primary_performance_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_02_primary_performance_zh.png,$,706b24cd3096e4e70473f52754eb506c5ce347bb66e9c95cdddd6bdf90690673,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_02_primary_performance_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_02_primary_performance_zh.svg,$,bcaa1c87bcae156e12bdb497981ccd4edcbe279933396b9c6cafe4cf7853c875,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_03_PAIRED_MAE_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_03_paired_mae_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_03_PAIRED_MAE_EN,repo://,reports/baseline_v2/p10/public/figures/figure_03_paired_mae_en.png,$,5b927604bb0c8b75e1152109321daf2db87f60e028d4136a1a9f71faf7c77f16,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_03_PAIRED_MAE_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_03_paired_mae_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_03_PAIRED_MAE_EN,repo://,reports/baseline_v2/p10/public/figures/figure_03_paired_mae_en.svg,$,5ada66bd49e42cd0b590fea2fcbfb66986a95da737fd09ff5421e0891b627c9e,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_03_PAIRED_MAE_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_03_paired_mae_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_03_PAIRED_MAE_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_03_paired_mae_zh.png,$,de32b2d856f55303ad65ff67bb5cafd02b78b3e7fa77c725d14c0b5921ed266f,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_03_PAIRED_MAE_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_03_paired_mae_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_03_PAIRED_MAE_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_03_paired_mae_zh.svg,$,805ce794c0789e23b420078158a0de82f4eaefb7add593d464ed47425c0ddbdc,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_04_SECONDARY_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_04_secondary_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_04_SECONDARY_EN,repo://,reports/baseline_v2/p10/public/figures/figure_04_secondary_en.png,$,36bb50d6ce91e2c7b3c44bc253601b0aa83840e559c5b8e3be84391a317df888,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_04_SECONDARY_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_04_secondary_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_04_SECONDARY_EN,repo://,reports/baseline_v2/p10/public/figures/figure_04_secondary_en.svg,$,5f657c9523d8ada5da5638ef137ea5da99ca4356dabbfdcc24f1f92b1001bc74,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_04_SECONDARY_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_04_secondary_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_04_SECONDARY_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_04_secondary_zh.png,$,172a28c3023c69f5d87af76af21285dc4fe8fd7efa8e02d9168f0469e8cac516,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_04_SECONDARY_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_04_secondary_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_04_SECONDARY_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_04_secondary_zh.svg,$,5167fef8a090862fdecf670914844fcc8bbf8bac1edd7246c84c32310825531d,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_05_CONCEPT_METRICS_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_05_concept_metrics_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_05_CONCEPT_METRICS_EN,repo://,reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_en.png,$,d4032fa5cdf3115f47a1e3441c0144efd0ddd3b2c570b8c07ce85635476496da,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_05_CONCEPT_METRICS_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_05_concept_metrics_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_05_CONCEPT_METRICS_EN,repo://,reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_en.svg,$,dbc4a8937f20e400e02fb3ccc6225b0a79d812bd15d66dce403efaced5cc3cee,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_05_CONCEPT_METRICS_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_05_concept_metrics_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_05_CONCEPT_METRICS_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_zh.png,$,0c3787494939936aff2b19c41c0c1bdbc8ac388cf83aae4a3291609111626a29,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_05_CONCEPT_METRICS_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_05_concept_metrics_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_05_CONCEPT_METRICS_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_zh.svg,$,bbd91ef5b6053bb323dada7704d4ce8b3ac1a6d94088a6fd51f77d43d79260f1,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_06_intervention_curves_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_06_INTERVENTION_CURVES_EN,repo://,reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_en.png,$,85412cc7ae23b32219c774afffaaf7cd10456afb606c87b24f8fea28eadcb606,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_06_intervention_curves_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_06_INTERVENTION_CURVES_EN,repo://,reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_en.svg,$,cb0174c26299b5388ecb6b0b4d7a330fb79518a747dfa14e27545806549ddd92,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_06_intervention_curves_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_06_INTERVENTION_CURVES_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_zh.png,$,bb088e10ad0ea93f27a0856908916b0a6fced77db885941b420cf367823d614a,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_06_intervention_curves_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_06_INTERVENTION_CURVES_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_zh.svg,$,c9866ce95e6ed3c3a112b90a5f7edc8088d6c00aa119ab9df48cf34c03e85146,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_07_centered_contributions_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_EN,repo://,reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_en.png,$,c46b3f310eb30c3cc7df61b31bb066754b74cce37dec25f08cd444436a7dc2e2,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_07_centered_contributions_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_EN,repo://,reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_en.svg,$,bd0851a85448bc730ce9b92e9aafa26c38e7acb5017469f5cbbd1c77c989ad8b,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_07_centered_contributions_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_zh.png,$,5093774e483e73bd0b60d714256e11436b1333ee99dda7014a3e18e5f9b3d9e9,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_07_centered_contributions_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_zh.svg,$,d73727b9f8abba591c4455510823d524f5ecc2a3747db059f339c94a1cb50fbd,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_08_learned_alpha_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_08_LEARNED_ALPHA_EN,repo://,reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_en.png,$,d48e266c33733171080512779363c7689e29dc3f3d8e54a228ed334b7237a871,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_08_learned_alpha_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_08_LEARNED_ALPHA_EN,repo://,reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_en.svg,$,d303e29d70e741f9c3764fa2da34af80775f1f5143e5c0ee5161fb1361a4247f,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_08_learned_alpha_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_08_LEARNED_ALPHA_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_zh.png,$,176ca573c3a4b277f8e36eb7276aaef821c4d76c7f93976906c4c9a2ba81dcb9,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_08_learned_alpha_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_08_LEARNED_ALPHA_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_zh.svg,$,b6a8a5d3fcd1f270fd3f38bad47fbfbfd48c8b0418c2fb9fdda64e2a2c4550a7,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_09_gradcam_undefined_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_EN,repo://,reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_en.png,$,a6fe65f2389736c5a9e40051d2673026914873b829f9c31bf1170c89fa5e784a,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_09_gradcam_undefined_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_EN,repo://,reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_en.svg,$,9fa8d5d45e4cdd54a2e45b6044d6c6a273f051427530d6ad481ed182d283fb6a,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
